Date	Sentiment
05/10/2014 16:55	Negative
05/10/2014 16:53	Neutral
05/10/2014 16:52	Positive
05/10/2014 16:52	Positive
05/10/2014 16:50	Positive
05/10/2014 16:47	Positive
05/10/2014 16:47	Positive
05/10/2014 16:46	Negative
05/10/2014 16:45	Negative
05/10/2014 16:45	Negative
05/10/2014 16:44	Negative
05/10/2014 16:44	Positive
05/10/2014 16:43	Positive
05/10/2014 16:42	Negative
05/10/2014 16:39	Negative
05/10/2014 16:39	Positive
05/10/2014 16:34	Neutral
05/10/2014 16:34	Negative
05/10/2014 16:33	Negative
05/10/2014 16:33	Positive
05/10/2014 16:33	Negative
