username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
agmbrasil,2018-06-01 20:33,0,0,"Se eles vissem o quanto @LulapeloBrasil @dilmabr @MichelTemer @geraldoalckmin @AecioNeves e todos os nobres colegas usam do Estado, ficariam envergonhados... #canetas #corruptos https:// edition.cnn.com/2018/06/01/pol itics/pruitt-epa-pens/index.html?sr=MSGRCNN060118pruitt-epa-pens0514PMVODtop …",,@LulapeloBrasil @dilmabr @MichelTemer @geraldoalckmin @AecioNeves,#canetas #corruptos,1.00269464207539E+018,https://twitter.com/agmbrasil/status/1002694642075389952,,
zaven38,2018-06-01 20:32,0,0,Nem o transporte de São paulo incluindo o Rodoalnel o sr não resolvel em quase 20 anos vc quer resolver a Petrobras? É difícil acreditar no sr como governador. Parece aquele pensamento: Não ajuda a mãe lavar a louça mas quer salvar o mundo?,,,,1.00269437498212E+018,https://twitter.com/zaven38/status/1002694374982119434,,
ribeiro6880,2018-06-01 20:30,0,0,@jairbolsonaro @MarinaSilva @geraldoalckmin @cirogomes @RodrigoMaia @MichelTemer @alvarodias_ @ManuelaDavila @joaoamoedonovo @GuilhermeBoulos Seria realmente @PedroParente e a Petrobras os responsáveis pela situação brasileira senhores candidatos?? pic.twitter.com/W8V41o4Wfi,,@jairbolsonaro @MarinaSilva @geraldoalckmin @cirogomes @RodrigoMaia @MichelTemer @alvarodias_ @ManuelaDavila @joaoamoedonovo @GuilhermeBoulos @PedroParente,,1.00269388731455E+018,https://twitter.com/ribeiro6880/status/1002693887314546689,,
crismarques_cwb,2018-06-01 20:29,0,5,"Lembrei dos discursos de Odorico Paraguaçu... De boa, para que tá feio...",,,,1.0026936268022E+018,https://twitter.com/crismarques_cwb/status/1002693626802196480,,
RockFull95,2018-06-01 20:28,0,1,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,,,,1.00269345533477E+018,https://twitter.com/RockFull95/status/1002693455334772736,,
cadulorena,2018-06-01 20:27,0,0,o TARIFAÇO do @MichelTemer e @geraldoalckmin nos preços dos combustíveis e gás de cozinha CONTINUA https:// twitter.com/DanAdjuto/stat us/1002679888288141314 …,,@MichelTemer @geraldoalckmin,,1.00269314763646E+018,https://twitter.com/cadulorena/status/1002693147636457472,,
GaudTorquato,2018-06-01 20:26,2,9,"Posar ao lado do presidenciável Flávio Rocha, foi um ato considerado ostensivo ao tucano Geraldo Alckmin ! Foi o que apurei junto a figuras da cúpula do PSDB",,,,1.00269287087955E+018,https://twitter.com/GaudTorquato/status/1002692870879547396,,
cadulorena,2018-06-01 20:25,0,0,Governo do PSDB de Bruno Covas e @geraldoalckmin em SP aumenta subsídio dos ônibus em 900 mi para garantir lucro dos empresários https:// buff.ly/2LezzCQ via @EsquerdaDiario,,@geraldoalckmin @EsquerdaDiario,,1.0026927092101E+018,https://twitter.com/cadulorena/status/1002692709210099714,,
lepontesaraujo,2018-06-01 20:24,0,0,"Primeiro turno é o momento.ento de votar com a consciência, por isso vou votar no @joaoamoedonovo . O segundo turno é outra história...",,@joaoamoedonovo,,1.0026925137387E+018,https://twitter.com/lepontesaraujo/status/1002692513738698754,,
ProfFagner,2018-06-01 20:24,0,11,Dissimulado esse sonso.,,,,1.00269236654804E+018,https://twitter.com/ProfFagner/status/1002692366548037633,,
lcgambim,2018-06-01 20:22,0,0,"fecha a boca Governador, vc ñ dá aumento para o judiciário há 10 anos..",,,,1.00269198360809E+018,https://twitter.com/lcgambim/status/1002691983608090625,,
anderson_kimura,2018-06-01 20:20,0,8,"Meu caro, se olhar nos gráficos de investimento, nos últimos dois anos o preço do barril estava en torno dos 50 - 60. Você viu queda significativa no preço da gasolina nesse período? Pelo contrário ! Principalmente depois que inventaram essa política de preço.",,,,1.00269143001864E+018,https://twitter.com/anderson_kimura/status/1002691430018637825,,
Bopressor20,2018-06-01 20:19,35,169,Nesta foto vemos o Bolsonaro conversando com um eleitor do @geraldoalckmin pic.twitter.com/XfyWoUyg8W,,@geraldoalckmin,,1.00269109814433E+018,https://twitter.com/Bopressor20/status/1002691098144329730,,
FlvioGuerraGuim,2018-06-01 20:18,0,0,"Tentou rasgar seda, e melou a parte de traz da cueca! Seu histórico de atender ao mercado, faz cair sua máscara.",,,,1.00269087744845E+018,https://twitter.com/FlvioGuerraGuim/status/1002690877448445952,,
gersonlucchesi,2018-06-01 20:17,1,1,"Cunha ta pagando o preço por corrupção e não pelo tal golpe, Lula e Cabral estão pagando o preço, Garotinho esta , falta @AecioNeves , @MichelTemer , @geraldoalckmin @dilmabr @gleisi , acho que ainda não tem nada em seu nome ,mas se tiver que vc pague o preço e pague sua pena",,@AecioNeves @MichelTemer @geraldoalckmin @dilmabr @gleisi,,1.00269070020135E+018,https://twitter.com/gersonlucchesi/status/1002690700201353218,,
juliocesaramor,2018-06-01 20:17,3,13,"Hahaha Ei #alckmin , nem disfarce. O acionista majoritário é o povo brasileiro, e não os investidores americanos protegidos pelo teu #Parente ! Tucanos Sifu! Hoje, no supermercado, todo mundo associando com #PSDB !",,,#alckmin #Parente #PSDB,1.00269065415632E+018,https://twitter.com/juliocesaramor/status/1002690654156320770,,
EFLustosa,2018-06-01 20:16,0,1,"Tá tipo o Geraldo Alckmin dizendo que o programa do país é a falta de dinheiro enquanto pagamos 4 trilhões de reais por ano em impostos, ou mais ...",,,,1.00269049525927E+018,https://twitter.com/EFLustosa/status/1002690495259271175,,
CarlosAraujo68,2018-06-01 20:15,0,5,"Piada um cara que esqueceu a história recente do Brasil mandando estudar. Deve ser do tipo que segue o MBL e prega escola sem partido, ou seja, um idiota.",,,,1.00269013412973E+018,https://twitter.com/CarlosAraujo68/status/1002690134129725440,,
CostinhaTheBest,2018-06-01 20:13,0,0,"Kkkk, podes crer!",,,,1.0026896492346E+018,https://twitter.com/CostinhaTheBest/status/1002689649234595841,,
CarlosAraujo68,2018-06-01 20:13,0,7,"Tá aí, bem desenhado pra qualquer cabeça oca, qual política é a melhor pra Petrobrás. Mas você pode negar, pois demora encher cabeças ocas. pic.twitter.com/o8GQFPhJiX",,,,1.00268960929219E+018,https://twitter.com/CarlosAraujo68/status/1002689609292185600,,
OMARBATISTA,2018-06-01 20:12,0,2,Parente de cú é rola!,,,,1.00268941424447E+018,https://twitter.com/OMARBATISTA/status/1002689414244466689,,
ProfFagner,2018-06-01 20:11,5,37,"Tá fazendo a egípcia. Parente é da tua laia o PSDB. Ele só estava praticando os ideais do seu partido. Lucro para os acionistas, o povo que pague a conta.",,,,1.00268916652893E+018,https://twitter.com/ProfFagner/status/1002689166528929792,,
AzevRoberto,2018-06-01 20:11,0,3,Eu não voto nele. Nojo.,,,,1.00268912555482E+018,https://twitter.com/AzevRoberto/status/1002689125554819072,,
lepontesaraujo,2018-06-01 20:10,0,2,"Todos os partidos deveriam seguir o exemplo do @partidonovo30 , que não recebe o fundo partidário. Quem deve bancar as campanhas é quem acredita nas propostas dos partidos, sem a permissão de doação empresarial.",,@partidonovo30,,1.0026888195048E+018,https://twitter.com/lepontesaraujo/status/1002688819504795648,,
BebeteMedeiros,2018-06-01 20:08,0,0,O JUIZ MORO TUCANO DA QUADRILHA NADA FAZ PARA PRENDER OU INTERROGAR SEUS COMPARSAS CO @STF_oficial COM TUDO! @GERALDOALCKMIN DEVERIA TER SIDO PRESO DESDE O TRENSALAO!! ENTRETANTO TODAS AS INSTITUIÇÕES BICHADAS BLINDAM ESSES BANDIDOS ASSASSINOS CORRUPTOS! https:// twitter.com/jornalnacional /status/1002368327220695040 …,,@STF_oficial @GERALDOALCKMIN,,1.00268847282467E+018,https://twitter.com/BebeteMedeiros/status/1002688472824668160,,
CostinhaTheBest,2018-06-01 20:08,0,0,Hahaha,,,,1.00268846041783E+018,https://twitter.com/CostinhaTheBest/status/1002688460417830913,,
FalarcomGimenes,2018-06-01 20:07,1,20,Me diga uma? So uma que deu certo?,,,,1.00268822208489E+018,https://twitter.com/FalarcomGimenes/status/1002688222084894721,,
vanessastellzer,2018-06-01 20:05,0,1,,,,,1.00268766678421E+018,https://twitter.com/vanessastellzer/status/1002687666784210945,,
vanessastellzer,2018-06-01 20:04,1,1,"Ouça seus eleitores, Geraldo!",,,,1.00268733666734E+018,https://twitter.com/vanessastellzer/status/1002687336667340802,,
vanessastellzer,2018-06-01 20:03,0,2,O Geraldo não ajuda a gente a ajudá-lo.,,,,1.00268710319978E+018,https://twitter.com/vanessastellzer/status/1002687103199784960,,
MTakeuspa,2018-06-01 20:01,0,1,La vem o Alckmin com discurso de Miss Mundo...,,,,1.00268649643081E+018,https://twitter.com/MTakeuspa/status/1002686496430809088,,
zeroig,2018-06-01 20:00,0,5,"pois então, perguntem aos aloprados como funciona nos EUA, Europa e outros produtores se alguém em sã consciência atrelou algum dia preços ao deus mercado? Viramos o laboratório do capeta para as experiências dessa turma de rentistas",,,,1.0026862556946E+018,https://twitter.com/zeroig/status/1002686255694602244,,
Valria92895514,2018-06-01 19:58,1,2,"Alckmin eu gosto de ti, mas vc tá chovendo no molhado. Vc falando o óbvio fica chato e desinteressante. Falta uma pimentinha entende?",,,,1.00268586141324E+018,https://twitter.com/Valria92895514/status/1002685861413244929,,
lnsouza75,2018-06-01 19:56,0,1,"Famoso engenheiro de obra pronta, vendedor de ilusões, como toda a esquerda. Fala, fala, mas propor algo DE FATO, que SEJA VIÁVEL, não é bem a dele. A única coisa boa de Alckmin presidente seria o aumento das ferrovias, né, ALSTOM?",,,,1.00268545725004E+018,https://twitter.com/lnsouza75/status/1002685457250037767,,
FranklinFaruk,2018-06-01 19:56,0,6,"IMPOSSÍVEL UMA POLÍTICA DE PREÇOS ATRELADA AO MERCADO INTERNACIONAL! Isso é uma vergonha para o país, uma felicidade para os investidores estrangeiros, ganhando dinheiro nas costas e com os recursos do brasileiro! Lesa Pátria!!!! pic.twitter.com/QWCx3lfsvr",,,,1.00268533131187E+018,https://twitter.com/FranklinFaruk/status/1002685331311865856,,
LuizaCarmem,2018-06-01 19:56,0,0,ENTENDA O PENSAMENTO 'AQUELE QUE SE ESCREVE NAS ENTRELINHAS.. ' DOBRADINHA LULA/ @geraldoalckmin É ESQUERDA.ENTÃO QUALQUER UM QUE GANHAR TÁ BOM PRA ELES - ESQUERDA E DEFENDE O CAOS QUE AÍ ESTA. https:// twitter.com/folha/status/1 002595630785544199 …,,@geraldoalckmin,,1.00268532476041E+018,https://twitter.com/LuizaCarmem/status/1002685324760412162,,
Helena32324407,2018-06-01 19:56,0,1,Certeza,,,,1.00268527509984E+018,https://twitter.com/Helena32324407/status/1002685275099844614,,
LuizaCarmem,2018-06-01 19:53,0,0,"Qualquer um que ganhar nessa dobradinha Lula/ @geraldoalckmin é de esquerda,e assim de qualquer forma é a esquerda no poder. Os pensamentos vazam... kkkkk",,@geraldoalckmin,,1.00268462191253E+018,https://twitter.com/LuizaCarmem/status/1002684621912526854,,
celsodutra22,2018-06-01 19:53,0,2,O @geraldoalckmin falou em falta de dinheiro por conta da queda da arrecadação causada pela recessão. Nada há de errado na declaração.,,@geraldoalckmin,,1.00268447191994E+018,https://twitter.com/celsodutra22/status/1002684471919939586,,
VeigaAnjos,2018-06-01 19:52,0,1,95% dos Brasileiros vão votar no mito.,,,,1.00268424471035E+018,https://twitter.com/VeigaAnjos/status/1002684244710346752,,
maurici47216872,2018-06-01 19:51,0,1,"Hoje não teve como não perceber a sua militância a favor da candidatura do Geraldo Alckmin , essa eleição será norteada pelas redes sociais, esqueça o tempo de televisão, ninguém liga mais para aquilo !!! E prepare-se porque vamos zuar você demais !!!",,,,1.00268411325664E+018,https://twitter.com/maurici47216872/status/1002684113256636419,,
brunomesquita81,2018-06-01 19:51,0,0,pic.twitter.com/W1XoYeJNIt,,,,1.00268402951739E+018,https://twitter.com/brunomesquita81/status/1002684029517385729,,
independentesbr,2018-06-01 19:50,0,0,Isso chama competitvidade o que vocês são incapazes de fazer,,,,1.00268393671422E+018,https://twitter.com/independentesbr/status/1002683936714223616,,
jasongabriel17,2018-06-01 19:46,0,0,Nem se meu pai fosse candidato por esse partido eu votaria.,,,,1.00268274152634E+018,https://twitter.com/jasongabriel17/status/1002682741526335490,,
veiopulu,2018-06-01 19:45,0,3,Falou o merendeiro!!!,,,,1.00268262670721E+018,https://twitter.com/veiopulu/status/1002682626707206151,,
leandrosda,2018-06-01 19:45,0,0,pic.twitter.com/8BoorxfP4D,,,,1.00268261494637E+018,https://twitter.com/leandrosda/status/1002682614946369538,,
LucieneCaP,2018-06-01 19:45,6,12,pic.twitter.com/O711QjKVrG,,,,1.00268259204547E+018,https://twitter.com/LucieneCaP/status/1002682592045469697,,
gabrielmkoerich,2018-06-01 19:43,0,5,Petróleo em queda livre? Onde isso?,,,,1.00268214823358E+018,https://twitter.com/gabrielmkoerich/status/1002682148233580545,,
Rgassump,2018-06-01 19:41,0,0,Mas em 3 ou 4 mandatos - ja nem sei - ele nao conseguiu privatizar nem a sabesp,,,,1.00268156862691E+018,https://twitter.com/Rgassump/status/1002681568626905094,,
welintonbarros,2018-06-01 19:39,0,1,"Já tô até vendo como será essa campanha política. O Geraldo Alckmin publicou vídeo ""Café com Alckmin"," completamente o oposto do que deveria ter feito. Tomando cafézinho em padaria e robotizado como sempre. O Meirelles já mandou um vídeo topzera com a tag #ChamaOMeirelles""",,,#ChamaOMeirelles,1.00268118750308E+018,https://twitter.com/welintonbarros/status/1002681187503083522,
Helena32324407,2018-06-01 19:39,0,1,Vôo de galinha hahaha então vc vai conhecer @geraldoalckmin oq é vôo de uma galinha turbinada ! Seu galo velho corrupto! @jairbolsonaro Presidente do Brasil no primeiro TURNO https:// twitter.com/sigaolivre/sta tus/1002678612103921666 …,,@geraldoalckmin @jairbolsonaro,,1.00268105991663E+018,https://twitter.com/Helena32324407/status/1002681059916632068,,
LuizAquinoF,2018-06-01 19:35,0,0,Lava as maos e deixa qquer um ser eleito? Realistas sempre tem um menos ruim.,,,,1.00268012682234E+018,https://twitter.com/LuizAquinoF/status/1002680126822338562,,
LuizAquinoF,2018-06-01 19:34,0,0,Seguir a orientação do CADE seria um inicio. Reduzir volatilidade no mercado de futuros tambem. Finalmente entender que caminhoneiro nao e' operador da BMF/BOVESPA.,,,,1.00267971346533E+018,https://twitter.com/LuizAquinoF/status/1002679713465331713,,
FranciscoACruz,2018-06-01 19:31,1,0,#Tucanóide_Esquerdopa ~> @geraldoalckmin ... dê uma olhada e engula sua arrogância ~> http://www. enqueteaovivo.com.br/?ver,,@geraldoalckmin,#Tucan,1.00267913713851E+018,https://twitter.com/FranciscoACruz/status/1002679137138507785,,
sigaolivre,2018-06-01 19:29,1,1,"Para coordenador de Geraldo Alckmin , possível candidatura a presidente do deputado federal Jair Messias Bolsonaro (PSL) é “voo de galinha” e o chamou de “aventureiro”. https://www. olivre.com.br/guerra-pre-cam panha/ …",,,,1.00267861210392E+018,https://twitter.com/sigaolivre/status/1002678612103921666,,
WegdonP,2018-06-01 19:28,0,0,"Não bota a minha [inaudível] no meio não, senão eu boto no meio da sua [ inaudível]!!!!!",,,,1.00267835142798E+018,https://twitter.com/WegdonP/status/1002678351427981312,,
Felip1908,2018-06-01 19:27,1,3,Tem é que privatizar logo!!!!,,,,1.00267812231839E+018,https://twitter.com/Felip1908/status/1002678122318385152,,
terezaneuman1,2018-06-01 19:26,0,0,Anta deve ser tua [ inaudível ] KKKKK,,,,1.00267784325453E+018,https://twitter.com/terezaneuman1/status/1002677843254530049,,
Mariaga05428395,2018-06-01 19:23,0,0,Não é,,,,1.0026769613853E+018,https://twitter.com/Mariaga05428395/status/1002676961385295874,,
EARibeiro,2018-06-01 19:22,0,0,"Falou o ""santo"";;;;""1002676793223143425",https://twitter.com/EARibeiro/status/1002676793223143425,,,,,,
WegdonP,2018-06-01 19:22,0,0,Radicais com a Anta?????? Kkkkkkkkkkkkk pic.twitter.com/iHWASTF4Ce,,,,1.00267678364328E+018,https://twitter.com/WegdonP/status/1002676783643283458,,
SoninhaAmora,2018-06-01 19:21,0,0,"Não perca seu tempo! Você e aquele seu LIXO de partido de corruptos, parceiros da quadrilha petista, estão MORTOS politicamente!",,,,1.00267656826578E+018,https://twitter.com/SoninhaAmora/status/1002676568265777153,,
Rogeriouss,2018-06-01 19:21,0,1,"E as merendas das crianças, GOVERNADOR?",,,,1.00267645796823E+018,https://twitter.com/Rogeriouss/status/1002676457968230400,,
pauloeduwcski,2018-06-01 19:21,0,0,"esse alckimin é fanfarrão mesmo. precisa sair dos 3%, @geraldoalckmin (mas bolsonaro não passa de um achaque pra produzir um ""centro"" q não existe. será PT na esquerda e o q a direita apresentar em consórcio com o direitista PSDB) https:// twitter.com/esmaelmorais/s tatus/1002675553030242304 …",,@geraldoalckmin,,1.00267642766438E+018,https://twitter.com/pauloeduwcski/status/1002676427664379905,,
danpontes999,2018-06-01 19:19,0,1,"Cara tem que por uns robôs aqui pra curtir essas besteiras igual lá no face, escrever estas bobagens aqui só vai queimar mais teu filme.",,,,1.00267605742478E+018,https://twitter.com/danpontes999/status/1002676057424777217,,
florsete,2018-06-01 19:19,0,0,Importante o sr ser firme e sair de cima do muro. O sr devia ter se manifestado contra quem fez a cidade refém contra a saída do pedro parente,,,,1.00267593136913E+018,https://twitter.com/florsete/status/1002675931369132032,,
WegdonP,2018-06-01 19:18,0,0,Que isso???!?!?! O @geraldoalckmin é um...... pic.twitter.com/OZF2q8Mk9m,,@geraldoalckmin,,1.0026756894459E+018,https://twitter.com/WegdonP/status/1002675689445904390,,
alfredo_cunha,2018-06-01 19:16,0,0,"Persio Arida, coordenador das propostas econômicas de #GeraldoAlckmin (PSDB) @geraldoalckmin pic.twitter.com/Qbp8HFsf3w",,@geraldoalckmin,#GeraldoAlckmin,1.00267539027459E+018,https://twitter.com/alfredo_cunha/status/1002675390274592768,,
WegdonP,2018-06-01 19:16,0,4,Mas..........conte-nos mais sobre o Paulo Preto!,,,,1.00267522669667E+018,https://twitter.com/WegdonP/status/1002675226696667137,,
fmgsneto,2018-06-01 19:16,1,0,"Ciro Gomes - codinome ""Sardinha"" - Lista da JBS. Geraldo Alckmin - codinome ""Santo"" - Lista da Odebrecht. Luiz Inácio LULA da Silva - codinome ""Amigo"" - Lista da Odebrecht. Jair Bolsonaro - codinome ""Mito"" - Lista do Povo Brasileiro. #Eleições2018",,,#Elei,1.00267515929008E+018,https://twitter.com/fmgsneto/status/1002675159290077184,,
RenovaPSDB,2018-06-01 19:15,0,18,"Nós, do @RenovaPSDB , também somos a favor da privatização da Petrobras. O @Rede45 promoveu o maior programa de privatizações da História do Brasil. Com @geraldoalckmin na presidência, retomaremos esse programa. https:// twitter.com/_mkarl/status/ 1002666933601349632 …",,@RenovaPSDB @Rede45 @geraldoalckmin,,1.00267502035787E+018,https://twitter.com/RenovaPSDB/status/1002675020357873665,,
gibapere,2018-06-01 19:15,0,3,Os Trouxas do PSDB vão doar a Petrobrás. São todos FDP's!!,,,,1.00267501142826E+018,https://twitter.com/gibapere/status/1002675011428257794,,
CrisMenshova,2018-06-01 19:15,1,3,"Por gentileza, mostrar o nome do Bolsonaro na planilha de propinas da Odebrecht. Grata!",,,,1.00267494838781E+018,https://twitter.com/CrisMenshova/status/1002674948387811328,,
patsalgueiro,2018-06-01 19:14,0,1,"Repetindo : @geraldoalckmin com obras superfaturada$ em + R$ 50 milhões, o Sr. vai se entregar para a policia ???? É isso ???????? https:// twitter.com/MendesOnca/sta tus/1002472586863882240 …",,@geraldoalckmin,,1.00267483502422E+018,https://twitter.com/patsalgueiro/status/1002674835024220161,,
Gabriel_Q11,2018-06-01 19:13,0,0,E,,,,1.00267447977501E+018,https://twitter.com/Gabriel_Q11/status/1002674479775010822,,
Writer_Martins,2018-06-01 19:13,0,0,"Crise provocada pelas relações mafiosas entre políticos e empresários, como aquele sonegador da FIESP?",,,,1.00267444701744E+018,https://twitter.com/Writer_Martins/status/1002674447017443328,,
herberttmar,2018-06-01 19:11,0,1,O @geraldoalckmin é um excelentíssimo fdp pense. Cara de pau do caralho,,@geraldoalckmin,,1.00267396473125E+018,https://twitter.com/herberttmar/status/1002673964731248640,,
DANTONLRODRIGUE,2018-06-01 19:11,0,0,Blá Blá Blá. Essa conversa fiada estamos cansados de ouvir.,,,,1.00267391725596E+018,https://twitter.com/DANTONLRODRIGUE/status/1002673917255962624,,
Mariaga05428395,2018-06-01 19:09,0,0,Não é,,,,1.00267351547511E+018,https://twitter.com/Mariaga05428395/status/1002673515475107840,,
Gabriel_Q11,2018-06-01 19:09,0,0,É,,,,1.00267344564842E+018,https://twitter.com/Gabriel_Q11/status/1002673445648420865,,
marcoacrilico,2018-06-01 19:07,0,1,@geraldoalckmin boa noite quem será !!!!!!!!! O Paulo Preto ????? O Vamos sugar mais eu o povo !!!!!!!!!!,,@geraldoalckmin,,1.00267303988726E+018,https://twitter.com/marcoacrilico/status/1002673039887257601,,
MrTaxFree1,2018-06-01 19:06,0,0,"Arrombado, vcs precisam tirar as mãos sujas das coisas. Política de preços definida por vcs??? Vtnc",,,,1.00267268935246E+018,https://twitter.com/MrTaxFree1/status/1002672689352462336,,
MARCOSFC100,2018-06-01 19:02,0,0,"@geraldoalckmin , Q COISA FEIA. VCS ROUBARAM O BRASIL E VEM FALAR DE GALINHAS? SÓ PODE SER PIADA https:// twitter.com/CarlosBolsonar o/status/1002654556575207426 …",,@geraldoalckmin,,1.00267173443108E+018,https://twitter.com/MARCOSFC100/status/1002671734431076352,,
hhengenharia18,2018-06-01 18:53,0,1,"É uma solução de meio grávida, legal. Mas isso é comum no Brasil!",,,,1.00266958085734E+018,https://twitter.com/hhengenharia18/status/1002669580857339904,,
BarbaraReco,2018-06-01 18:52,0,0,E com essa nova relação dizendo dos milhões que o Sr teria desviado???,,,,1.00266923661823E+018,https://twitter.com/BarbaraReco/status/1002669236618227712,,
gilter_soares,2018-06-01 18:49,0,0,Cala boca carai,,,,1.00266850328611E+018,https://twitter.com/gilter_soares/status/1002668503286108160,,
DANILOCOLLY,2018-06-01 18:49,0,1,"Cala a boca , o cara é um Puta corrupto ou Vc acredita na honestidade dele igual o MST acredita na do Lula? Acorda INGÊNUO!",,,,1.00266837153878E+018,https://twitter.com/DANILOCOLLY/status/1002668371538776067,,
glauxBrasil,2018-06-01 18:48,0,0,"Pura verdade, o voto é a nossa arma. O Brasil precisa de um candidato que tenha liderança, diálogo, experiência na política e boas ideias, vejo tudo isso no @geraldoalckmin Alckmin vai ganhar maior visibilidade durante os debates.",,@geraldoalckmin,,1.00266834399484E+018,https://twitter.com/glauxBrasil/status/1002668343994839040,,
diegoricarten,2018-06-01 18:47,0,5,"Futuro presidente... A exploração e distribuição dos combustíveis nacionais, deveria ser da iniciativa privada.",,,,1.0026680780718E+018,https://twitter.com/diegoricarten/status/1002668078071799808,,
glauxBrasil,2018-06-01 18:43,0,0,Será? Quando começarem os debates o @geraldoalckmin vai avançar e quem sabe ganha até no Primeiro Turno!,,@geraldoalckmin,,1.00266688338722E+018,https://twitter.com/glauxBrasil/status/1002666883387219970,,
BRpresidente45,2018-06-01 18:38,0,0,@geraldoalckmin BRpresidente45,,@geraldoalckmin,,1.00266573556557E+018,https://twitter.com/BRpresidente45/status/1002665735565570048,,
vauldir,2018-06-01 18:37,1,1,"GERALDO ALCKMIN ELE QUE ATRASOU SÃO PAULO E FICOU MAIS DE 10 ANOS IGUAL UM TOCO LÁ NO PALÁCIO BANDEIRANTES UMA MANCHA AOS BANDEIRANTES PAULISTAS.PESSOA SONEIRA O ANESTESISTA SEMPRE PATÉTICO QUANDO FALA DOS OUTROS, SEM AUTOCRÍTICA ALGUMA NÃO OLHA O LIXO DE GESTOR QUE SEMPRE FOI. pic.twitter.com/58t5DI3g47",,,,1.00266553531688E+018,https://twitter.com/vauldir/status/1002665535316877313,,
muzzioalexandre,2018-06-01 18:36,0,0,"@geraldoalckmin usou 288 caracteres e não saiu de cima do muro sobre a Petrobras. Vou usar apenas 82 para apontar o caminho: Corte impostos, acabe ministérios, reduza privilégios, privatize a Petrobras e abra o mercado. #chuchu #psdb",,@geraldoalckmin,#chuchu #psdb,1.0026653040807E+018,https://twitter.com/muzzioalexandre/status/1002665304080699397,,
Mariaga05428395,2018-06-01 18:30,0,1,Não é,,,,1.00266370209984E+018,https://twitter.com/Mariaga05428395/status/1002663702099841027,,
raraujo2811,2018-06-01 18:26,0,0,"Alckmin sempre em cima do muro. Está angariando voto pra esquerda. Se fosse honesto gritava com todas as letras, Privatização geral. @geraldoalckmin",,@geraldoalckmin,,1.00266266272621E+018,https://twitter.com/raraujo2811/status/1002662662726213632,,
PSDB45PE,2018-06-01 18:24,6,6,"#Repost @geraldoalckmin_ ( @get_repost ) ・・・ Como @geraldoalckmin encara os resultados das pesquisas eleitorais? Veja no cafezinho com a doceira Ana. Está no ar mais um ""Café com Alckmin"". Confira! Versão mais longa no Facebook. #equipeGA pic.twitter.com/ILY36WoWiH",,@geraldoalckmin_ @get_repost @geraldoalckmin,#Repost #equipeGA,1.00266229236497E+018,https://twitter.com/PSDB45PE/status/1002662292364972038,,
Lourdesregina,2018-06-01 18:23,1,1,Falem aí candidatos. O Brasil precisa saber.,,,,1.00266186821179E+018,https://twitter.com/Lourdesregina/status/1002661868211785728,,
glauxBrasil,2018-06-01 18:20,0,0,Concordo com o @geraldoalckmin quando ele diz do oportunismo que houve na Greve dos Caminhoneiros.,,@geraldoalckmin,,1.002661305722E+018,https://twitter.com/glauxBrasil/status/1002661305721999361,,
otofredy,2018-06-01 18:20,3,7,"O que pensam todos esses idiotas de esquerda a gente já sabe. Mas, o que pensam @jairbolsonaro e @geraldoalckmin sobre a saida de Pedro Parente e qual tipo de gestão adotariam para a Petrobras, todo brasileiro esclarecido gostaria de saber!",,@jairbolsonaro @geraldoalckmin,,1.00266124062638E+018,https://twitter.com/otofredy/status/1002661240626384896,,
ENIO14,2018-06-01 18:15,0,0,@geraldoalckmin https:// twitter.com/ptbsp14/status /1002580202554347520 …,,@geraldoalckmin,,1.00265985838092E+018,https://twitter.com/ENIO14/status/1002659858380918784,,
SergoPamboukian,2018-06-01 18:14,1,15,Para proteger consumidor é só fazer uma privatização bem feita.,,,,1.00265961944826E+018,https://twitter.com/SergoPamboukian/status/1002659619448262663,,
ReRodrigues001,2018-06-01 18:11,0,3,"Muito blá blá blá agora, Geraldo. Perdeu o timing em se posicionar faz tempo. É com essa coragem toda que pretende governar o país? Não com meu voto. Não voto mais em você. Sigo pretendendo anular meu voto.",,,,1.00265882641018E+018,https://twitter.com/ReRodrigues001/status/1002658826410184709,,
AntoniodaMatta,2018-06-01 18:10,2,19,Falou e não disse nada. Demonstra sua proposta matematicamente?,,,,1.00265878117888E+018,https://twitter.com/AntoniodaMatta/status/1002658781178880006,,
Gabriel_Q11,2018-06-01 18:10,0,1,É,,,,1.00265874461706E+018,https://twitter.com/Gabriel_Q11/status/1002658744617062401,,
JUBA_GALO,2018-06-01 18:10,0,0,"@geraldoalckmin Precisamos sim privatizar a Petrobrás e acabar com monopólio do petróleo. A Livre concorrência, busca de produtividade e competência únicas que um modelo liberal economico é capaz de gerar. Pior é que nenhum candidato tem propostas nesta direção. https:// twitter.com/geraldoalckmin /status/1002571016521113600 …",,@geraldoalckmin,,1.0026585934124E+018,https://twitter.com/JUBA_GALO/status/1002658593412403200,,
guilhermefpenna,2018-06-01 18:10,0,0,O Sr. é a favor da privatização da Petrobrás?,,,,1.00265857150981E+018,https://twitter.com/guilhermefpenna/status/1002658571509813248,,
